PurchaseOrderID,SupplierID,OrderDate,ExpectedDeliveryDate,ActualDeliveryDate,TotalCost,Status
2652,45,10/12/22,30/12/22,03/01/23,24449.45,Shipped
2653,24,09/09/24,19/10/24,24/10/24,67572.94,Received
2654,33,22/02/23,31/03/23,29/03/23,71624.73,Received
2655,61,01/04/23,22/04/23,24/04/23,30610.3,Received
2656,19,27/05/23,06/07/23,05/07/23,58444.74,Pending
2657,15,26/04/24,07/05/24,07/05/24,9860.41,Shipped
2658,73,17/10/24,11/11/24,13/11/24,54293.98,Pending
2659,14,12/03/24,31/03/24,31/03/24,66831.06,Received
2660,69,06/10/22,17/11/22,16/11/22,71095.15,Approved
2661,31,04/11/23,30/11/23,08/12/23,28762.38,Shipped
2662,41,24/10/24,08/11/24,09/11/24,61883.44,Shipped
2663,19,01/11/22,11/12/22,11/12/22,55472.93,Approved
2664,70,22/02/24,04/04/24,11/04/24,25230.91,Received
2665,5,30/11/22,17/12/22,17/12/22,78175.87,Shipped
2666,30,19/01/22,31/01/22,31/01/22,82285.81,Received
2667,25,20/10/24,01/12/24,02/12/24,64268.2,Received
2668,26,03/07/24,09/08/24,08/08/24,76490.37,Cancelled
2669,42,05/07/24,23/07/24,23/07/24,96828.49,Approved
2670,32,01/05/22,06/05/22,07/05/22,25633.19,Received
2671,52,12/04/24,14/05/24,15/05/24,81764.26,Shipped
2672,22,20/11/24,15/12/24,15/12/24,69328.54,Received
2673,31,16/10/22,11/11/22,10/11/22,86056.42,Received
2674,41,05/05/23,20/05/23,21/05/23,87935.86,Cancelled
2675,3,24/10/22,03/11/22,01/11/22,7954.74,Approved
2676,5,12/03/24,29/03/24,28/03/24,95718.29,Shipped
2677,70,19/01/22,02/03/22,06/03/22,10994.09,Received
2678,27,04/06/23,18/06/23,16/06/23,15723.67,Shipped
2679,37,10/07/23,16/07/23,16/07/23,49368.12,Received
2680,51,15/07/22,01/08/22,31/07/22,78799.29,Approved
2681,45,15/11/24,05/12/24,07/12/24,74068.6,Received
2682,54,11/06/22,01/07/22,30/06/22,51732.96,Pending
2683,32,16/07/24,21/07/24,23/07/24,69887.95,Approved
2684,10,27/10/24,17/11/24,16/11/24,48805.04,Received
2685,43,21/01/24,07/02/24,05/02/24,18349.16,Received
2686,40,26/01/24,08/02/24,10/02/24,89563.48,Approved
2687,8,02/09/22,20/09/22,21/09/22,48102.97,Shipped
2688,52,14/04/23,16/05/23,17/05/23,37279.91,Received
2689,15,23/04/24,04/05/24,08/05/24,99167.45,Received
2690,56,30/06/22,02/08/22,04/08/22,80855.54,Shipped
2691,63,10/03/24,15/04/24,15/04/24,67664.16,Received
2692,46,11/08/24,20/09/24,21/09/24,10265.83,Received
2693,72,17/08/22,16/09/22,17/09/22,24147.59,Received
2694,37,15/09/22,21/09/22,22/09/22,81834.93,Received
2695,20,27/12/22,15/01/23,16/01/23,42993.34,Received
2696,4,07/05/22,25/05/22,29/05/22,9928.37,Received
2697,19,30/10/22,09/12/22,10/12/22,9432.62,Shipped
2698,52,31/05/23,02/07/23,03/07/23,10994.81,Received
2699,17,20/03/23,29/03/23,30/03/23,17903.6,Received
2700,35,21/05/23,07/06/23,06/06/23,36460.57,Pending
2701,54,30/12/24,19/01/25,20/01/25,13421.67,Approved
2702,9,29/12/24,27/01/25,28/01/25,17877.85,Received
2703,45,24/04/23,14/05/23,16/05/23,31164.03,Received
2704,68,16/02/22,18/03/22,16/03/22,89854.3,Cancelled
2705,51,15/12/23,01/01/24,31/12/23,63467.05,Shipped
2706,32,09/02/22,14/02/22,15/02/22,20098.53,Approved
2707,52,29/08/24,30/09/24,05/10/24,80190.38,Received
2708,63,18/10/23,23/11/23,23/11/23,30983.16,Shipped
2709,8,22/07/24,09/08/24,09/08/24,43459.13,Approved
2710,60,15/05/22,23/05/22,01/06/22,39991.98,Received
2711,45,09/09/24,29/09/24,06/10/24,76298.47,Received
2712,33,28/06/22,04/08/22,05/08/22,72788.53,Received
2713,54,12/03/24,01/04/24,02/04/24,92366.74,Shipped
2714,22,02/07/23,27/07/23,30/07/23,51131.12,Received
2715,56,03/04/24,06/05/24,04/05/24,46530.89,Shipped
2716,19,14/11/23,24/12/23,22/12/23,77170.38,Shipped
2717,60,16/11/23,24/11/23,26/11/23,19371.64,Shipped
2718,7,14/08/22,29/08/22,27/08/22,70082.41,Received
2719,14,27/11/22,16/12/22,17/12/22,75715.25,Received
2720,55,29/12/23,30/01/24,01/02/24,22654.34,Pending
2721,53,04/04/22,15/04/22,14/04/22,16737.78,Received
2722,11,03/03/22,15/03/22,15/03/22,16787,Shipped
2723,49,09/03/23,14/04/23,18/04/23,87671.75,Cancelled
2724,24,07/10/23,16/11/23,16/11/23,89395.23,Received
2725,42,10/01/24,28/01/24,30/01/24,24205.1,Received
2726,64,21/11/24,02/01/25,03/01/25,70290.55,Shipped
2727,52,07/09/24,09/10/24,07/10/24,10714.14,Received
2728,53,05/04/22,16/04/22,14/04/22,57698.94,Shipped
2729,56,17/12/22,19/01/23,21/01/23,5587.31,Received
2730,26,05/02/24,13/03/24,11/03/24,22556.61,Pending
2731,68,25/11/23,25/12/23,27/12/23,42724.51,Shipped
2732,24,11/01/24,20/02/24,20/02/24,81010.2,Received
2733,8,22/02/22,12/03/22,13/03/22,93411.77,Received
2734,23,21/01/22,24/02/22,22/02/22,64615.49,Approved
2735,65,11/06/23,19/06/23,18/06/23,51477.2,Received
2736,9,30/06/23,29/07/23,30/07/23,42793.58,Received
2737,54,06/01/23,26/01/23,28/01/23,62997.38,Received
2738,51,26/12/22,12/01/23,10/01/23,93581.31,Shipped
2739,48,02/11/24,28/11/24,30/11/24,35432.49,Approved
2740,4,21/08/22,08/09/22,06/09/22,42875.67,Pending
2741,70,12/07/23,23/08/23,25/08/23,18481.36,Approved
2742,60,14/04/24,22/04/24,23/04/24,87127.69,Received
2743,61,16/03/24,06/04/24,04/04/24,60986.07,Pending
2744,15,27/08/23,07/09/23,06/09/23,94028.76,Received
2745,8,23/10/24,10/11/24,11/11/24,97354.25,Approved
2746,24,22/06/23,01/08/23,02/08/23,54020.66,Received
2747,39,30/12/23,09/01/24,09/01/24,25832.44,Received
2748,40,12/08/23,25/08/23,23/08/23,14209.96,Approved
2749,40,28/10/22,10/11/22,08/11/22,58153.76,Received
2750,45,02/03/23,22/03/23,20/03/23,67497.68,Shipped
2751,1,18/10/24,30/10/24,06/11/24,37210.76,Shipped
2752,29,17/12/22,24/01/23,26/01/23,69130.12,Approved
2753,28,26/04/22,08/06/22,07/06/22,29493.57,Approved
2754,10,05/08/22,26/08/22,26/08/22,56628.75,Received
2755,66,17/08/23,01/09/23,31/08/23,69990.14,Received
2756,48,25/09/22,21/10/22,19/10/22,52211.36,Shipped
2757,60,06/02/23,14/02/23,16/02/23,58646.21,Shipped
2758,22,17/12/24,11/01/25,12/01/25,93266.92,Shipped
2759,72,11/01/24,10/02/24,12/02/24,23269.3,Shipped
2760,73,22/07/24,16/08/24,14/08/24,42632.98,Approved
2761,15,25/08/23,05/09/23,11/09/23,21260.81,Received
2762,43,05/12/22,22/12/22,23/12/22,16995.76,Received
2763,40,06/11/23,19/11/23,19/11/23,78535.49,Received
2764,70,26/06/22,07/08/22,10/08/22,95289.72,Received
2765,66,18/03/23,02/04/23,09/04/23,80413.44,Received
2766,52,03/11/22,05/12/22,05/12/22,57096,Received
2767,63,20/12/22,25/01/23,04/02/23,69871.82,Shipped
2768,25,20/02/22,03/04/22,04/04/22,85054.87,Received
2769,14,30/05/23,18/06/23,20/06/23,63087.82,Shipped
2770,57,05/06/24,13/06/24,11/06/24,66325.28,Received
2771,61,18/11/24,09/12/24,11/12/24,14303.34,Shipped
2772,72,07/05/23,06/06/23,05/06/23,64723.15,Cancelled
2773,75,08/09/22,17/09/22,17/09/22,90961.38,Pending
2774,30,11/08/24,23/08/24,23/08/24,43271.6,Received
2775,60,25/12/23,02/01/24,08/01/24,18526.53,Shipped
2776,6,15/03/22,03/04/22,03/04/22,23087.31,Received
2777,49,08/04/23,14/05/23,15/05/23,11485.04,Shipped
2778,75,30/07/22,08/08/22,09/08/22,83593.88,Received
2779,6,18/02/22,09/03/22,07/03/22,69727.77,Shipped
2780,47,19/11/22,03/01/23,03/01/23,93809.93,Pending
2781,19,04/03/24,13/04/24,15/04/24,57792.94,Pending
2782,59,11/09/23,12/10/23,10/10/23,11824.29,Approved
2783,19,01/04/22,11/05/22,16/05/22,63127.92,Received
2784,31,02/06/23,28/06/23,27/06/23,62849.79,Cancelled
2785,20,13/09/22,02/10/22,04/10/22,46223.99,Shipped
2786,26,18/11/23,25/12/23,23/12/23,33478.85,Received
2787,42,08/08/23,26/08/23,26/08/23,63446.23,Pending
2788,28,19/08/24,01/10/24,02/10/24,37959.8,Received
2789,75,30/06/22,09/07/22,09/07/22,92609.12,Shipped
2790,60,11/12/23,19/12/23,20/12/23,93448.1,Received
2791,7,28/05/23,12/06/23,12/06/23,70502.18,Received
2792,20,04/04/23,23/04/23,21/04/23,79486.06,Received
2793,67,28/04/24,07/05/24,08/05/24,53738.36,Received
2794,38,07/03/24,27/03/24,29/03/24,78517.92,Shipped
2795,12,25/10/23,17/11/23,16/11/23,50132.12,Shipped
2796,8,04/11/23,22/11/23,20/11/23,42575.89,Approved
2797,5,01/01/22,18/01/22,19/01/22,71422.82,Shipped
2798,30,01/02/24,13/02/24,11/02/24,82931.46,Received
2799,55,26/11/22,28/12/22,30/12/22,92795.02,Received
2800,28,08/07/23,20/08/23,30/08/23,28456.46,Received
2801,16,06/11/23,21/11/23,21/11/23,33214.06,Received
2802,30,02/03/23,14/03/23,14/03/23,21882.01,Approved
2803,75,31/10/23,09/11/23,09/11/23,64783.1,Received
2804,55,29/01/23,02/03/23,02/03/23,12455.76,Pending
2805,24,18/03/23,27/04/23,29/04/23,41466.45,Shipped
2806,70,09/07/24,20/08/24,19/08/24,48957.82,Shipped
2807,68,04/04/22,04/05/22,06/05/22,7144.11,Received
2808,43,18/03/24,04/04/24,02/04/24,41212.06,Received
2809,46,01/09/23,11/10/23,13/10/23,81257.12,Received
2810,48,26/08/23,21/09/23,21/09/23,49062.15,Received
2811,38,22/05/22,11/06/22,09/06/22,53376.29,Approved
2812,43,06/04/22,23/04/22,24/04/22,98052.62,Received
2813,74,20/01/22,23/02/22,21/02/22,22791.84,Cancelled
2814,4,11/06/23,29/06/23,01/07/23,58153.11,Received
2815,38,05/07/23,25/07/23,25/07/23,90956.16,Shipped
2816,14,30/11/22,19/12/22,18/12/22,91711.56,Received
2817,40,31/01/23,13/02/23,13/02/23,43792.2,Shipped
2818,61,04/06/24,25/06/24,26/06/24,81360.19,Approved
2819,50,25/01/22,07/03/22,08/03/22,18465.86,Received
2820,51,24/06/23,11/07/23,12/07/23,33282,Received
2821,25,02/09/22,14/10/22,15/10/22,16519.22,Received
2822,31,06/08/22,01/09/22,03/09/22,26439.82,Shipped
2823,65,18/02/23,26/02/23,26/02/23,79466.16,Received
2824,52,04/05/22,05/06/22,03/06/22,8412.15,Received
2825,25,14/10/22,25/11/22,26/11/22,72881.88,Received
2826,59,05/08/24,05/09/24,03/09/24,53062.62,Shipped
2827,33,31/10/24,07/12/24,08/12/24,23153.95,Received
2828,15,04/07/23,15/07/23,17/07/23,16416.68,Received
2829,58,10/10/23,20/10/23,19/10/23,17436.71,Received
2830,63,18/12/24,23/01/25,22/01/25,22715.49,Shipped
2831,8,14/04/22,02/05/22,30/04/22,19675.73,Received
2832,54,22/01/24,11/02/24,12/02/24,5870.63,Shipped
2833,35,12/05/22,29/05/22,30/05/22,39579.38,Received
2834,14,04/06/23,23/06/23,23/06/23,94809.77,Pending
2835,59,10/12/23,10/01/24,11/01/24,88806.79,Received
2836,21,21/08/23,12/09/23,12/09/23,20373.65,Received
2837,27,27/08/22,10/09/22,09/09/22,19345.58,Pending
2838,15,14/09/24,25/09/24,02/10/24,65997.32,Received
2839,58,24/12/23,03/01/24,03/01/24,48841.73,Received
2840,36,24/05/24,01/07/24,29/06/24,83721.52,Shipped
2841,67,16/11/24,25/11/24,25/11/24,74643.21,Shipped
2842,41,22/10/24,06/11/24,07/11/24,44922.62,Received
2843,64,01/01/24,12/02/24,15/02/24,35054.42,Received
2844,52,05/07/22,06/08/22,08/08/22,93973.26,Received
2845,26,01/02/22,10/03/22,08/03/22,63255.51,Shipped
2846,25,05/06/24,17/07/24,17/07/24,58884.09,Shipped
2847,47,20/04/24,04/06/24,05/06/24,44771.07,Received
2848,45,02/09/24,22/09/24,21/09/24,60372.24,Received
2849,42,20/09/23,08/10/23,06/10/23,53307.11,Shipped
2850,39,17/06/22,27/06/22,29/06/22,21769.91,Approved
2851,50,27/04/24,07/06/24,07/06/24,80391.6,Pending
2852,15,02/08/23,13/08/23,15/08/23,38788.96,Shipped
2853,35,21/09/22,08/10/22,06/10/22,65990.71,Received
2854,67,12/01/22,21/01/22,23/01/22,86167.77,Shipped
2855,70,25/05/24,06/07/24,15/07/24,72382.84,Shipped
2856,14,18/01/23,06/02/23,07/02/23,52766.79,Cancelled
2857,4,06/03/22,24/03/22,03/04/22,10871.73,Shipped
2858,41,09/02/24,24/02/24,25/02/24,29929.86,Pending
2859,73,28/08/23,22/09/23,22/09/23,99533.09,Approved
2860,14,19/05/23,07/06/23,08/06/23,62137.32,Received
2861,40,21/03/23,03/04/23,04/04/23,52109.2,Received
2862,69,15/12/24,26/01/25,26/01/25,65550.72,Received
2863,13,26/09/22,06/11/22,05/11/22,51256.71,Shipped
2864,47,26/03/24,10/05/24,16/05/24,91523.03,Shipped
2865,10,07/11/23,28/11/23,29/11/23,13597.53,Received
2866,41,27/02/24,13/03/24,11/03/24,88633.46,Approved
2867,66,02/08/24,17/08/24,16/08/24,56153.98,Received
2868,40,10/07/23,23/07/23,21/07/23,26307.34,Received
2869,7,17/01/23,01/02/23,02/02/23,54551.87,Received
2870,24,12/09/22,22/10/22,22/10/22,83773.99,Received
2871,58,10/12/24,20/12/24,21/12/24,11173.63,Shipped
2872,62,28/09/24,30/10/24,28/10/24,50032.43,Received
2873,31,20/09/22,16/10/22,18/10/22,53470.99,Shipped
2874,42,04/04/22,22/04/22,21/04/22,70253.17,Received
2875,28,28/10/23,10/12/23,11/12/23,86513.62,Received
2876,18,05/04/24,25/04/24,24/04/24,80227.62,Received
2877,26,24/07/22,30/08/22,28/08/22,52219.38,Pending
2878,20,04/03/24,23/03/24,22/03/24,71669.99,Received
2879,50,29/06/22,09/08/22,08/08/22,45519.18,Pending
2880,61,11/05/23,01/06/23,02/06/23,50093.64,Shipped
2881,22,27/10/24,21/11/24,23/11/24,69020.43,Cancelled
2882,53,21/09/24,02/10/24,02/10/24,48006.07,Received
2883,11,09/07/23,21/07/23,21/07/23,59003.34,Approved
2884,6,18/08/22,06/09/22,10/09/22,25683.37,Received
2885,63,21/02/22,29/03/22,30/03/22,38670.74,Approved
2886,19,01/10/23,10/11/23,11/11/23,59857.24,Received
2887,26,21/01/24,27/02/24,25/02/24,84154.33,Approved
2888,49,05/06/24,11/07/24,21/07/24,86018.21,Received
2889,10,31/05/22,21/06/22,29/06/22,44430.63,Received
2890,61,14/11/24,05/12/24,06/12/24,30617.8,Received
2891,60,28/03/22,05/04/22,04/04/22,30335.61,Received
2892,8,02/09/23,20/09/23,19/09/23,53647.2,Received
2893,45,27/02/23,19/03/23,20/03/23,92360.26,Received
2894,17,03/06/23,12/06/23,10/06/23,75479.76,Approved
2895,20,10/09/24,29/09/24,30/09/24,79535.75,Shipped
2896,25,22/06/23,03/08/23,04/08/23,7550.49,Received
2897,67,30/12/23,08/01/24,08/01/24,51553.2,Received
2898,19,11/05/22,20/06/22,29/06/22,63670.75,Shipped
2899,55,05/09/22,07/10/22,07/10/22,30503.12,Received
2900,73,17/02/22,14/03/22,13/03/22,18717.42,Approved
2901,50,28/02/22,10/04/22,11/04/22,46465.33,Shipped
2902,40,30/09/24,13/10/24,11/10/24,28471.97,Received
2903,54,12/08/24,01/09/24,31/08/24,71227.33,Shipped
2904,23,24/04/23,28/05/23,02/06/23,41231.17,Approved
2905,2,30/06/23,13/07/23,13/07/23,72463.02,Received
2906,72,16/12/22,15/01/23,16/01/23,64139.07,Received
2907,2,08/04/24,21/04/24,20/04/24,19196.26,Received
2908,33,14/10/22,20/11/22,20/11/22,17911.32,Received
2909,20,03/06/23,22/06/23,24/06/23,64057.13,Received
2910,10,03/11/23,24/11/23,23/11/23,58562.14,Received
2911,13,04/07/23,14/08/23,14/08/23,85657.54,Shipped
2912,34,01/12/23,15/01/24,13/01/24,85922.15,Approved
2913,15,07/01/22,18/01/22,16/01/22,80838.47,Received
2914,29,17/05/24,24/06/24,22/06/24,33863.37,Received
2915,40,31/01/22,13/02/22,12/02/22,23368.92,Approved
2916,48,17/01/22,12/02/22,13/02/22,31558.66,Shipped
2917,74,23/06/24,27/07/24,26/07/24,79223.15,Cancelled
2918,11,07/09/22,19/09/22,18/09/22,67003.26,Received
2919,75,06/03/22,15/03/22,17/03/22,45324.32,Received
2920,56,06/07/24,08/08/24,06/08/24,94631.41,Shipped
2921,38,30/11/23,20/12/23,24/12/23,73694.89,Approved
2922,2,29/02/24,13/03/24,11/03/24,21709.2,Shipped
2923,59,30/10/22,30/11/22,28/11/22,33406.72,Shipped
2924,6,23/08/23,11/09/23,09/09/23,13314.33,Received
2925,25,21/01/22,04/03/22,06/03/22,89166.51,Received
2926,38,29/09/24,19/10/24,18/10/24,72495.3,Received
2927,3,29/03/22,08/04/22,09/04/22,76110.11,Received
2928,52,06/03/24,07/04/24,17/04/24,13917.76,Approved
2929,60,09/09/24,17/09/24,18/09/24,32615.89,Received
2930,63,02/07/24,07/08/24,09/08/24,43440.77,Received
2931,30,24/04/24,06/05/24,06/05/24,18913.63,Shipped
2932,38,17/09/23,07/10/23,05/10/23,23743.28,Shipped
2933,17,30/04/22,09/05/22,07/05/22,8389.33,Shipped
2934,30,25/12/23,06/01/24,05/01/24,50529.64,Approved
2935,75,04/09/23,13/09/23,11/09/23,76748.49,Approved
2936,35,06/03/24,23/03/24,23/03/24,78612.1,Received
2937,18,27/03/22,16/04/22,18/04/22,56801.91,Received
2938,56,14/06/22,17/07/22,17/07/22,47522.38,Pending
2939,38,20/04/24,10/05/24,10/05/24,85538.14,Received
2940,62,25/10/24,26/11/24,28/11/24,18342.35,Received
2941,51,19/10/22,05/11/22,07/11/22,55282.83,Received
2942,1,01/10/22,13/10/22,15/10/22,55467.93,Approved
2943,37,06/05/23,12/05/23,14/05/23,99739.79,Shipped
2944,45,06/04/23,26/04/23,30/04/23,51561.13,Received
2945,20,13/11/22,02/12/22,02/12/22,86681.28,Cancelled
2946,4,18/02/23,08/03/23,10/03/23,80274.43,Shipped
2947,58,21/07/23,31/07/23,01/08/23,56551.74,Received
2948,32,04/10/24,09/10/24,07/10/24,19351.94,Received
2949,55,23/08/24,24/09/24,24/09/24,40460.21,Received
2950,39,06/12/22,16/12/22,18/12/22,62651.36,Cancelled
2951,18,07/09/23,27/09/23,29/09/23,28278.31,Shipped
2952,48,31/08/24,26/09/24,26/09/24,6835.66,Received
2953,50,13/02/23,26/03/23,25/03/23,62638.96,Received
2954,68,24/01/24,23/02/24,25/02/24,41850.08,Shipped
2955,72,21/08/23,20/09/23,21/09/23,77257.19,Shipped
2956,51,26/06/24,13/07/24,13/07/24,87916.98,Received
2957,14,14/08/22,02/09/22,02/09/22,25415.42,Received
2958,55,11/03/23,12/04/23,14/04/23,87938.7,Received
2959,53,26/12/22,06/01/23,06/01/23,8314.39,Received
2960,22,12/04/24,07/05/24,08/05/24,69744.38,Shipped
2961,19,05/12/22,14/01/23,23/01/23,34585.01,Approved
2962,3,25/08/24,04/09/24,02/09/24,97493.77,Shipped
2963,47,15/10/24,29/11/24,27/11/24,67108.75,Approved
2964,53,21/11/23,02/12/23,02/12/23,75318.27,Received
2965,46,09/10/23,18/11/23,19/11/23,7127.95,Received
2966,46,16/11/22,26/12/22,25/12/22,60839.78,Cancelled
2967,33,21/05/23,27/06/23,06/07/23,60287.62,Received
2968,62,26/12/24,27/01/25,26/01/25,52272.67,Cancelled
2969,59,10/05/22,10/06/22,16/06/22,87924.28,Cancelled
2970,36,22/07/22,29/08/22,31/08/22,5540.49,Shipped
2971,5,08/01/24,25/01/24,26/01/24,50121.03,Received
2972,8,05/04/24,23/04/24,21/04/24,87180.69,Shipped
2973,72,05/08/24,04/09/24,02/09/24,30519.73,Shipped
2974,68,13/05/24,12/06/24,14/06/24,90494.41,Shipped
2975,69,01/09/22,13/10/22,12/10/22,87071.85,Received
2976,69,26/07/23,06/09/23,08/09/23,58396.39,Pending
2977,16,24/05/22,08/06/22,09/06/22,34009.65,Received
2978,58,27/03/24,06/04/24,05/04/24,33197.55,Shipped
2979,19,16/01/23,25/02/23,24/02/23,85803.75,Approved
2980,56,13/05/22,15/06/22,15/06/22,40318,Approved
2981,65,30/05/23,07/06/23,07/06/23,25193.25,Received
2982,49,27/11/23,02/01/24,03/01/24,62849.64,Pending
2983,63,02/05/24,07/06/24,17/06/24,66515.2,Received
2984,35,19/02/23,08/03/23,06/03/23,39701.15,Cancelled
2985,60,29/08/24,06/09/24,05/09/24,22112.9,Cancelled
2986,29,29/05/22,06/07/22,08/07/22,33078.81,Approved
2987,9,18/03/23,16/04/23,14/04/23,12259.77,Shipped
2988,58,19/01/24,29/01/24,06/02/24,63354.45,Approved
2989,48,28/09/23,24/10/23,22/10/23,59521.57,Pending
2990,36,26/02/23,05/04/23,03/04/23,74214.37,Pending
2991,19,15/07/24,24/08/24,26/08/24,69864.07,Shipped
2992,47,13/07/24,27/08/24,05/09/24,89901.14,Received
2993,3,13/08/24,23/08/24,24/08/24,10149.16,Shipped
2994,7,08/03/24,23/03/24,23/03/24,62377.58,Received
2995,68,07/12/24,06/01/25,05/01/25,59373.89,Received
2996,51,09/08/24,26/08/24,26/08/24,65293.14,Pending
2997,57,09/01/24,17/01/24,16/01/24,68375.26,Received
2998,27,10/01/24,24/01/24,24/01/24,5747.86,Pending
2999,14,05/07/23,24/07/23,25/07/23,61540.2,Shipped
3000,53,26/11/23,07/12/23,05/12/23,17546.8,Cancelled
3001,69,02/02/24,15/03/24,15/03/24,42857.41,Shipped
3002,15,17/02/23,28/02/23,01/03/23,79535.48,Cancelled
3003,56,15/05/23,17/06/23,19/06/23,95827.7,Received
3004,5,18/09/24,05/10/24,03/10/24,70865.39,Received
3005,11,21/11/22,03/12/22,02/12/22,97466.57,Cancelled
3006,63,14/08/23,19/09/23,20/09/23,70469.59,Received
3007,52,10/04/23,12/05/23,13/05/23,24153.04,Shipped
3008,9,08/07/24,06/08/24,05/08/24,50599.44,Shipped
3009,50,08/05/23,18/06/23,19/06/23,55846.88,Shipped
3010,45,28/12/23,17/01/24,18/01/24,81713.97,Approved
3011,22,17/12/22,11/01/23,13/01/23,23156.89,Shipped
3012,1,21/09/24,03/10/24,01/10/24,40093.91,Shipped
3013,36,24/05/23,01/07/23,03/07/23,39143.59,Received
3014,48,20/04/23,16/05/23,18/05/23,33913.21,Shipped
3015,20,23/08/22,11/09/22,10/09/22,35183.42,Shipped
3016,70,30/12/23,10/02/24,11/02/24,53248.8,Shipped
3017,40,01/06/24,14/06/24,16/06/24,46289.38,Received
3018,33,10/07/23,16/08/23,14/08/23,23343.99,Shipped
3019,46,12/02/22,24/03/22,24/03/22,82616.57,Cancelled
3020,50,22/05/23,02/07/23,04/07/23,7116.89,Shipped
3021,28,07/02/22,22/03/22,22/03/22,14218.2,Shipped
3022,36,11/06/24,19/07/24,21/07/24,21825.02,Shipped
3023,16,29/07/23,13/08/23,12/08/23,57199.04,Approved
3024,13,30/07/22,09/09/22,08/09/22,15129.67,Cancelled
3025,71,11/03/24,29/03/24,27/03/24,41337.67,Shipped
3026,10,04/05/24,25/05/24,25/05/24,95123.22,Received
3027,19,15/09/22,25/10/22,25/10/22,93376.54,Received
3028,21,13/09/24,05/10/24,07/10/24,81072.34,Shipped
3029,61,12/09/23,03/10/23,04/10/23,24438.35,Received
3030,72,02/11/22,02/12/22,04/12/22,70584.23,Approved
3031,68,25/04/24,25/05/24,27/05/24,38345.4,Received
3032,75,27/01/24,05/02/24,03/02/24,17385.16,Received
3033,2,11/10/24,24/10/24,26/10/24,79555.98,Received
3034,30,27/02/24,10/03/24,11/03/24,19173.1,Received
3035,34,21/04/23,05/06/23,15/06/23,90634.09,Received
3036,58,08/09/23,18/09/23,27/09/23,79148.86,Approved
3037,53,19/03/23,30/03/23,30/03/23,6792.03,Received
3038,28,05/01/23,17/02/23,16/02/23,90310.2,Approved
3039,14,27/02/22,18/03/22,17/03/22,92929.39,Received
3040,11,27/09/22,09/10/22,12/10/22,78899.62,Received
3041,23,15/06/24,19/07/24,23/07/24,87781.13,Received
3042,49,17/09/24,23/10/24,22/10/24,75325.6,Shipped
3043,29,08/02/23,18/03/23,20/03/23,52709.59,Received
3044,63,08/07/24,13/08/24,23/08/24,84160.94,Shipped
3045,53,04/01/22,15/01/22,15/01/22,42572.37,Shipped
3046,21,25/03/24,16/04/24,15/04/24,37461.29,Shipped
3047,6,29/01/23,17/02/23,15/02/23,25392.57,Received
3048,57,31/03/22,08/04/22,08/04/22,90311.99,Received
3049,54,19/05/23,08/06/23,07/06/23,91983.36,Received
3050,75,19/08/24,28/08/24,29/08/24,25617.32,Received
3051,9,19/08/22,17/09/22,15/09/22,94540.9,Received
3052,46,15/03/22,24/04/22,24/04/22,8206.52,Received
3053,31,27/08/22,22/09/22,20/09/22,22034.11,Approved
3054,42,30/11/23,18/12/23,19/12/23,45572.56,Shipped
3055,17,17/07/23,26/07/23,25/07/23,15442.77,Received
3056,72,26/04/23,26/05/23,27/05/23,92864.74,Received
3057,39,06/09/23,16/09/23,17/09/23,88402.4,Received
3058,63,03/07/22,08/08/22,08/08/22,7957.75,Received
3059,23,20/11/23,24/12/23,26/12/23,42735.76,Received
3060,38,30/07/23,19/08/23,17/08/23,73392.32,Received
3061,39,17/01/22,27/01/22,27/01/22,92756.51,Pending
3062,59,30/06/22,31/07/22,31/07/22,38258.49,Shipped
3063,43,22/02/24,10/03/24,09/03/24,65982.44,Shipped
3064,8,11/01/24,29/01/24,27/01/24,38338.12,Cancelled
3065,36,21/06/22,29/07/22,30/07/22,29309.53,Shipped
3066,71,20/12/23,07/01/24,14/01/24,82511.35,Shipped
3067,26,15/01/23,21/02/23,20/02/23,74856.04,Approved
3068,33,01/05/24,07/06/24,07/06/24,58885.08,Pending
3069,44,11/08/24,08/09/24,06/09/24,71738.36,Shipped
3070,67,02/07/23,11/07/23,09/07/23,78288.38,Received
3071,32,09/11/23,14/11/23,13/11/23,52740.46,Received
3072,51,27/08/22,13/09/22,14/09/22,85513.47,Approved
3073,64,15/07/23,26/08/23,24/08/23,51622.7,Shipped
3074,52,12/08/23,13/09/23,11/09/23,74654.07,Received
3075,43,30/06/23,17/07/23,22/07/23,72323.37,Shipped
3076,72,19/01/24,18/02/24,18/02/24,65684.13,Pending
3077,10,26/04/23,17/05/23,19/05/23,6074.09,Received
3078,29,12/03/24,19/04/24,21/04/24,91786.08,Received
3079,20,05/03/24,24/03/24,22/03/24,63133.77,Received
3080,60,30/06/24,08/07/24,07/07/24,7748.73,Approved
3081,29,07/01/24,14/02/24,14/02/24,55740.82,Shipped
3082,32,08/05/24,13/05/24,16/05/24,87981.77,Received
3083,25,12/01/22,23/02/22,02/03/22,12036.35,Received
3084,6,20/05/22,08/06/22,06/06/22,68528.65,Received
3085,69,21/01/24,03/03/24,01/03/24,57349.18,Received
3086,72,12/12/23,11/01/24,09/01/24,72583.94,Received
3087,53,14/01/23,25/01/23,27/01/23,36381.57,Approved
3088,3,05/11/22,15/11/22,16/11/22,30897.1,Received
