InventoryID,ProductID,WarehouseID,QuantityOnHand,ReorderPoint,SafetyStock,LastStocktakeDate,InventoryValue
4946,367,16,746,95,126,31/08/25,201151.44
4947,260,16,420,170,93,31/08/25,158508
4948,178,16,1316,240,68,31/08/25,32807.88
4949,115,16,464,222,73,31/08/25,107917.12
4950,311,16,351,107,136,31/08/25,47799.18
4951,14,16,585,93,33,31/08/25,127816.65
4952,227,16,1226,207,39,31/08/25,89571.56
4953,88,16,542,241,28,31/08/25,62102.36
4954,172,16,1091,176,81,31/08/25,525349.23
4955,347,16,1468,195,88,31/08/25,64283.72
4956,287,16,1229,298,126,31/08/25,463898.34
4957,189,16,894,292,76,31/08/25,124453.74
4958,217,16,1042,168,96,31/08/25,79660.9
4959,62,16,1424,187,51,31/08/25,588596.16
4960,370,16,673,118,96,31/08/25,286933.55
4961,196,16,350,75,75,31/08/25,34009.5
4962,258,16,158,169,125,31/08/25,44576.54
4963,45,16,23,91,95,31/08/25,2977.12
4964,335,16,1403,149,102,31/08/25,459103.69
4965,209,16,209,134,29,31/08/25,19508.06
4966,162,16,720,173,108,31/08/25,150004.8
4967,315,16,308,72,66,31/08/25,106170.68
4968,2,16,627,95,115,31/08/25,256737.69
4969,219,16,707,172,141,31/08/25,135531.9
4970,187,16,710,257,100,31/08/25,331697.8
4971,318,16,494,89,131,31/08/25,89018.8
4972,385,16,760,292,52,31/08/25,8595.6
4973,15,16,246,77,139,31/08/25,50958.9
4974,206,16,268,53,52,31/08/25,30246.48
4975,157,16,58,233,21,31/08/25,13102.78
4976,340,16,200,102,88,31/08/25,9676
4977,85,16,157,254,63,31/08/25,68428.45
4978,136,16,1080,265,39,31/08/25,151232.4
4979,372,16,892,132,140,31/08/25,440344.72
4980,307,16,212,145,59,31/08/25,95221.92
4981,316,16,151,151,68,31/08/25,33899.5
4982,54,16,496,248,96,31/08/25,71895.2
4983,395,16,596,234,25,31/08/25,253407.28
4984,320,16,1277,84,52,31/08/25,565583.3
4985,290,16,1162,138,119,31/08/25,293160.98
4986,150,16,1152,85,57,31/08/25,420376.32
4987,8,16,585,277,61,31/08/25,258160.5
4988,291,16,1287,186,97,31/08/25,274555.71
4989,58,16,950,204,139,31/08/25,112404
4990,75,16,729,260,130,31/08/25,63678.15
4991,346,16,1127,87,116,31/08/25,535189.76
4992,332,16,150,93,31,31/08/25,11193
4993,322,16,527,295,53,31/08/25,158400.39
4994,379,16,1095,275,115,31/08/25,539309.4
4995,31,16,816,62,37,31/08/25,307827.84
4996,127,16,184,133,86,31/08/25,23872.16
4997,362,16,1401,114,146,31/08/25,628012.26
4998,47,16,1200,263,79,31/08/25,185544
4999,355,16,1498,242,89,31/08/25,389569.88
5000,23,16,761,192,137,31/08/25,283936.71
5001,345,16,1364,299,70,31/08/25,60125.12
5002,218,16,748,115,50,31/08/25,98152.56
5003,267,16,752,208,98,31/08/25,268103.04
5004,177,16,210,136,69,31/08/25,41995.8
5005,253,16,585,267,20,31/08/25,282572.55
5006,268,16,1308,129,55,31/08/25,354624.96
5007,324,16,55,212,89,31/08/25,25736.15
5008,265,16,725,253,145,31/08/25,63510
5009,351,17,1335,209,88,31/08/25,409097.4
5010,181,17,919,277,53,31/08/25,220486.48
5011,14,17,1093,99,84,31/08/25,238809.57
5012,179,17,914,109,131,31/08/25,425951.42
5013,196,17,1220,87,97,31/08/25,118547.4
5014,159,17,1500,179,75,31/08/25,410055
5015,31,17,1030,172,88,31/08/25,388557.2
5016,39,17,1430,102,75,31/08/25,315472.3
5017,124,17,660,138,25,31/08/25,200956.8
5018,379,17,610,150,96,31/08/25,300437.2
5019,24,17,218,61,110,31/08/25,26907.74
5020,160,17,768,293,67,31/08/25,378347.52
5021,365,17,248,68,130,31/08/25,95209.68
5022,378,17,470,138,47,31/08/25,234102.3
5023,126,17,185,169,94,31/08/25,71846.6
5024,377,17,978,73,135,31/08/25,149252.58
5025,291,17,1031,143,124,31/08/25,219943.23
5026,367,17,418,281,50,31/08/25,112709.52
5027,233,17,1202,240,34,31/08/25,107975.66
5028,317,17,576,109,25,31/08/25,50774.4
5029,392,17,1206,258,146,31/08/25,535898.16
5030,252,17,1281,60,75,31/08/25,493992.03
5031,6,17,1014,163,88,31/08/25,297446.76
5032,337,17,684,154,59,31/08/25,337013.64
5033,357,17,682,83,26,31/08/25,127759.06
5034,263,17,99,92,65,31/08/25,7058.7
5035,258,17,1452,217,38,31/08/25,409652.76
5036,150,17,660,176,116,31/08/25,240840.6
5037,243,17,1495,132,122,31/08/25,393110.25
5038,136,17,529,266,27,31/08/25,74075.87
5039,173,17,827,160,42,31/08/25,363995.78
5040,323,17,210,248,145,31/08/25,11459.7
5041,129,17,1359,121,98,31/08/25,457819.92
5042,304,17,643,51,117,31/08/25,191543.27
5043,117,17,223,107,144,31/08/25,27973.12
5044,268,17,1004,169,133,31/08/25,272204.48
5045,269,17,1036,82,102,31/08/25,63745.08
5046,229,17,808,119,117,31/08/25,215784.48
5047,396,17,177,223,34,31/08/25,5295.84
5048,250,17,1290,278,64,31/08/25,410865
5049,139,17,835,99,86,31/08/25,198070.35
5050,175,17,594,267,120,31/08/25,110519.64
5051,234,17,399,105,135,31/08/25,180000.87
5052,144,17,1377,134,92,31/08/25,179781.12
5053,188,17,619,75,105,31/08/25,92088.63
5054,363,17,779,143,72,31/08/25,43343.56
5055,341,17,1314,57,64,31/08/25,555388.38
5056,359,17,574,187,79,31/08/25,10670.66
5057,227,17,1155,107,112,31/08/25,84384.3
5058,288,17,598,73,56,31/08/25,166800.14
5059,156,17,1071,278,40,31/08/25,514572.66
5060,55,17,1097,150,122,31/08/25,67805.57
5061,219,17,1491,226,137,31/08/25,285824.7
5062,266,17,584,171,60,31/08/25,42386.72
5063,47,17,320,124,127,31/08/25,49478.4
5064,298,17,210,229,101,31/08/25,75096
5065,212,17,608,131,37,31/08/25,33403.52
5066,294,17,574,116,134,31/08/25,155272.74
5067,15,17,671,144,47,31/08/25,138997.65
5068,386,17,1488,209,108,31/08/25,540396.96
5069,270,17,298,288,61,31/08/25,16598.6
5070,358,17,1409,118,87,31/08/25,421361.45
5071,314,17,76,202,83,31/08/25,17761.96
5072,134,17,576,297,114,31/08/25,224737.92
5073,205,17,560,168,121,31/08/25,159118.4
5074,46,17,788,126,20,31/08/25,192807.84
5075,121,17,1240,288,78,31/08/25,200247.6
5076,106,17,739,202,33,31/08/25,282660.11
5077,94,17,761,265,103,31/08/25,81837.94
5078,290,17,1292,289,59,31/08/25,325958.68
5079,302,17,116,109,76,31/08/25,13395.68
5080,353,17,1046,132,122,31/08/25,166230.32
5081,49,17,438,225,58,31/08/25,211518.96
5082,8,17,1350,65,74,31/08/25,595755
5083,280,17,892,295,39,31/08/25,93793.8
5084,354,17,627,174,62,31/08/25,86751.72
5085,282,17,670,199,99,31/08/25,34920.4
5086,395,17,6,83,125,31/08/25,2551.08
5087,285,17,380,115,130,31/08/25,188673.8
5088,193,17,21,292,97,31/08/25,4448.85
5089,41,17,1276,203,42,31/08/25,510310.68
5090,221,17,1340,229,108,31/08/25,407601.2
5091,192,17,1489,286,23,31/08/25,244166.22
5092,191,17,238,279,88,31/08/25,114820.72
5093,154,17,231,214,135,31/08/25,8842.68
5094,172,17,1205,206,122,31/08/25,580243.65
5095,382,17,253,265,39,31/08/25,53972.49
5096,374,17,35,103,30,31/08/25,2417.1
5097,79,17,1212,247,69,31/08/25,156105.6
5098,202,17,954,276,38,31/08/25,361184.4
5099,22,17,840,168,69,31/08/25,225044.4
5100,32,17,296,63,76,31/08/25,96738.72
5101,142,17,345,286,142,31/08/25,106718.85
5102,213,17,1080,170,148,31/08/25,130680
5103,238,17,19,73,128,31/08/25,373.54
5104,3,17,1190,115,110,31/08/25,171919.3
5105,92,17,1499,195,60,31/08/25,280058.17
5106,355,17,530,100,93,31/08/25,137831.8
5107,371,17,141,193,82,31/08/25,9067.71
5108,197,17,869,93,103,31/08/25,225992.14
5109,169,17,1056,279,103,31/08/25,43422.72
5110,29,17,77,181,145,31/08/25,37765.42
5111,380,17,1406,58,138,31/08/25,185057.72
5112,104,17,1387,84,128,31/08/25,249701.61
5113,177,17,1089,61,25,31/08/25,217778.22
5114,86,17,932,267,131,31/08/25,173407.92
5115,147,17,701,113,143,31/08/25,310872.47
5116,118,17,1261,255,136,31/08/25,53983.41
5117,307,17,423,54,85,31/08/25,189994.68
5118,315,17,1205,178,71,31/08/25,415375.55
5119,116,17,64,239,63,31/08/25,13151.36
5120,260,17,1157,273,70,31/08/25,436651.8
5121,207,17,726,222,116,31/08/25,106801.86
5122,58,17,978,242,98,31/08/25,115716.96
5123,281,17,180,142,58,31/08/25,8244
5124,73,17,318,277,137,31/08/25,14233.68
5125,203,17,1095,147,148,31/08/25,454687.8
5126,107,17,867,198,132,31/08/25,403068.3
5127,93,17,1297,220,76,31/08/25,417050.35
5128,103,17,1333,83,27,31/08/25,497968.81
5129,239,17,247,198,104,31/08/25,95643.34
5130,277,17,775,189,120,31/08/25,258656.25
5131,34,17,719,164,58,31/08/25,219719.21
5132,141,17,374,144,34,31/08/25,156765.84
5133,349,17,629,245,27,31/08/25,248039.86
5134,299,17,959,200,92,31/08/25,79472.33
5135,132,17,197,69,52,31/08/25,43665.05
5136,163,17,746,162,130,31/08/25,194773.14
5137,320,17,799,96,57,31/08/25,353877.1
5138,310,17,69,72,43,31/08/25,3953.7
5139,77,17,816,176,119,31/08/25,280010.4
5140,12,17,1463,256,52,31/08/25,427766.57
5141,309,17,1257,200,103,31/08/25,582481.23
5142,308,17,1454,153,53,31/08/25,597419.52
5143,324,17,4,100,78,31/08/25,1871.72
5144,152,17,428,261,46,31/08/25,11115.16
5145,102,17,1081,74,131,31/08/25,361302.63
5146,186,17,1489,158,75,31/08/25,701378.56
5147,138,17,261,86,145,31/08/25,109721.79
5148,11,17,752,276,45,31/08/25,134472.64
5149,210,17,373,60,74,31/08/25,126215.74
5150,301,17,279,239,94,31/08/25,45836.91
5151,276,17,759,58,140,31/08/25,285497.85
5152,119,17,1360,225,112,31/08/25,76010.4
5153,35,17,649,216,105,31/08/25,188222.98
5154,148,17,361,123,27,31/08/25,35955.6
5155,189,17,1169,257,120,31/08/25,162736.49
5156,84,17,104,225,89,31/08/25,45640.4
5157,312,17,1401,58,99,31/08/25,586710.78
5158,5,17,526,237,138,31/08/25,117671.46
5159,76,17,306,276,39,31/08/25,38519.28
5160,145,17,655,114,135,31/08/25,17652.25
5161,345,17,1076,110,38,31/08/25,47430.08
5162,78,17,1191,75,73,31/08/25,537260.1
5163,305,17,1028,181,54,31/08/25,123699.24
5164,249,17,321,291,35,31/08/25,74953.5
5165,42,17,903,159,63,31/08/25,112396.41
5166,216,17,95,181,53,31/08/25,20052.6
5167,204,17,657,155,92,31/08/25,70082.19
5168,331,17,1467,209,20,31/08/25,30851.01
5169,370,17,500,254,130,31/08/25,213175
5170,89,17,1002,146,146,31/08/25,155971.32
5171,70,17,737,173,139,31/08/25,315974.01
5172,71,17,537,134,76,31/08/25,259150.83
5173,206,17,292,242,109,31/08/25,32955.12
5174,369,17,1275,81,44,31/08/25,230609.25
5175,110,17,786,254,121,31/08/25,65175.12
5176,327,17,19,137,82,31/08/25,3299.92
5177,101,17,1001,220,33,31/08/25,228748.52
5178,265,17,1388,238,116,31/08/25,121588.8
5179,68,17,1201,143,56,31/08/25,174157.01
5180,54,17,11,91,72,31/08/25,1594.45
5181,300,17,831,271,51,31/08/25,357371.55
5182,350,17,596,223,125,31/08/25,168983.88
5183,236,17,231,259,23,31/08/25,28650.93
5184,185,17,1245,102,115,31/08/25,224560.65
5185,7,17,751,276,133,31/08/25,41965.88
5186,30,17,516,262,83,31/08/25,223990.44
5187,27,17,717,284,141,31/08/25,5678.64
5188,287,17,948,211,76,31/08/25,357832.08
5189,108,17,115,147,133,31/08/25,50091.7
5190,274,17,1382,53,68,31/08/25,635429.78
5191,112,17,457,112,129,31/08/25,153200.11
5192,352,17,1251,157,121,31/08/25,251350.92
5193,195,17,1341,121,59,31/08/25,571628.07
5194,334,17,670,185,148,31/08/25,246312.1
5195,45,17,874,176,107,31/08/25,113130.56
5196,318,17,1452,54,115,31/08/25,261650.4
5197,273,17,655,51,68,31/08/25,177956.95
5198,99,17,620,224,99,31/08/25,282286
5199,98,17,588,63,147,31/08/25,190188.6
5200,368,17,104,179,146,31/08/25,5544.24
5201,244,17,281,96,43,31/08/25,61864.96
5202,394,17,152,229,40,31/08/25,50698.08
5203,279,17,1345,83,114,31/08/25,73020.05
5204,135,17,730,267,20,31/08/25,235337.4
5205,228,17,950,207,141,31/08/25,295288.5
5206,336,17,684,191,40,31/08/25,325631.88
5207,328,17,788,269,112,31/08/25,149664.84
5208,248,17,516,104,62,31/08/25,211126.56
5209,131,17,161,219,136,31/08/25,27643.7
5210,235,17,303,196,58,31/08/25,140816.22
5211,275,17,1499,111,81,31/08/25,112979.63
5212,146,17,255,137,92,31/08/25,24283.65
5213,343,17,982,91,140,31/08/25,279182.6
5214,25,17,240,284,39,31/08/25,19118.4
5215,398,17,562,298,66,31/08/25,117519.82
5216,10,17,391,100,127,31/08/25,160767.47
5217,375,17,987,232,59,31/08/25,187224.03
5218,246,17,93,98,56,31/08/25,20730.63
5219,59,17,875,117,53,31/08/25,208162.5
5220,289,17,1134,242,81,31/08/25,225575.28
5221,87,17,390,158,148,31/08/25,75507.9
5222,67,17,718,143,132,31/08/25,184224.44
5223,381,17,57,207,24,31/08/25,3552.24
5224,137,17,1097,286,63,31/08/25,34401.92
5225,255,17,1465,177,64,31/08/25,91489.25
5226,130,17,137,268,48,31/08/25,68498.63
5227,267,17,570,224,113,31/08/25,203216.4
5228,366,17,951,248,61,31/08/25,431677.92
5229,18,17,1332,51,100,31/08/25,444368.52
5230,69,17,33,257,114,31/08/25,5595.48
5231,88,17,170,269,29,31/08/25,19478.6
5232,23,17,975,93,82,31/08/25,363782.25
5233,81,17,796,117,85,31/08/25,297592.56
5234,230,17,1455,238,89,31/08/25,668470.65
5235,21,17,329,84,112,31/08/25,132596.87
5236,303,17,890,59,111,31/08/25,248114.2
5237,105,17,1352,270,53,31/08/25,393526.64
5238,271,17,463,229,53,31/08/25,200627.16
5239,198,17,28,150,145,31/08/25,3754.52
5240,335,17,712,264,122,31/08/25,232987.76
5241,254,17,1191,115,113,31/08/25,226516.29
5242,9,17,213,189,146,31/08/25,84081.75
5243,125,17,668,291,131,31/08/25,85256.84
5244,157,17,250,205,90,31/08/25,56477.5
5245,128,17,905,165,137,31/08/25,271092.75
5246,111,17,337,138,134,31/08/25,47254.14
5247,51,17,223,258,125,31/08/25,43103.67
5248,242,17,559,269,94,31/08/25,28548.13
5249,151,17,465,219,70,31/08/25,77803.8
5250,90,17,143,128,47,31/08/25,67916.42
5251,114,17,179,274,51,31/08/25,63244.28
5252,149,17,1016,283,133,31/08/25,226232.72
5253,95,17,1411,254,24,31/08/25,384370.51
5254,171,17,460,67,37,31/08/25,57343.6
5255,385,17,906,106,118,31/08/25,10246.86
5256,52,17,753,112,113,31/08/25,361628.25
5257,64,17,1283,223,98,31/08/25,24749.07
5258,60,17,93,70,49,31/08/25,22102.38
5259,383,17,742,129,74,31/08/25,45588.48
5260,316,17,688,277,27,31/08/25,154456
5261,72,17,950,129,88,31/08/25,344479.5
5262,176,17,874,258,52,31/08/25,171513.76
5263,162,17,1329,225,76,31/08/25,276883.86
5264,231,17,612,100,40,31/08/25,116071.92
5265,360,17,1437,299,133,31/08/25,154233.21
5266,97,17,378,283,94,31/08/25,147465.36
5267,286,17,1144,132,64,31/08/25,126366.24
5268,143,17,1044,156,57,31/08/25,286390.08
5269,19,17,72,74,107,31/08/25,5611.68
5270,256,17,34,212,97,31/08/25,1812.88
5271,292,17,1011,164,35,31/08/25,136262.58
5272,296,17,1468,279,62,31/08/25,15590.16
5273,53,17,241,91,73,31/08/25,10160.56
5274,28,17,1390,250,111,31/08/25,157917.9
5275,62,17,944,55,64,31/08/25,390192.96
5276,362,17,983,211,111,31/08/25,440639.58
5277,319,17,1070,258,80,31/08/25,161655.6
5278,164,17,788,75,47,31/08/25,206030.48
5279,165,17,1276,241,27,31/08/25,164667.8
5280,66,17,43,120,81,31/08/25,15229.74
5281,325,17,568,248,117,31/08/25,199811.04
5282,2,17,356,56,104,31/08/25,145771.32
5283,373,17,763,120,137,31/08/25,243458.04
5284,247,17,203,53,98,31/08/25,97939.38
5285,170,17,391,245,119,31/08/25,168693.04
5286,240,17,1196,253,28,31/08/25,236640.56
5287,356,17,709,141,22,31/08/25,71197.78
5288,40,17,378,299,67,31/08/25,108516.24
5289,82,17,466,182,24,31/08/25,60141.96
5290,127,17,1207,129,29,31/08/25,156596.18
5291,400,17,1070,196,68,31/08/25,411810.9
5292,214,17,329,228,75,31/08/25,50787.73
5293,113,17,552,285,138,31/08/25,211559.52
5294,56,17,1123,299,85,31/08/25,421944.79
5295,241,17,244,87,129,31/08/25,11763.24
5296,333,17,256,108,92,31/08/25,2723.84
5297,85,17,203,61,83,31/08/25,88477.55
5298,155,17,718,231,121,31/08/25,135809.7
5299,347,17,607,106,63,31/08/25,26580.53
5300,120,17,1064,275,104,31/08/25,402670.8
5301,344,17,624,193,30,31/08/25,21958.56
5302,57,17,1312,195,107,31/08/25,357244.48
5303,109,17,1110,218,79,31/08/25,236230.2
5304,17,17,1332,274,90,31/08/25,297941.76
5305,67,18,836,173,75,31/08/25,214500.88
5306,338,18,117,240,135,31/08/25,19760.13
5307,140,18,667,102,106,31/08/25,259603.07
5308,182,18,263,136,35,31/08/25,108282.36
5309,211,18,1150,71,139,31/08/25,113045
5310,96,18,1037,265,51,31/08/25,171384.99
5311,212,18,350,199,138,31/08/25,19229
5312,108,18,1015,111,43,31/08/25,442113.7
5313,134,18,63,218,114,31/08/25,24580.71
5314,164,18,1475,282,72,31/08/25,385653.5
5315,185,18,457,273,126,31/08/25,82429.09
5316,226,18,1102,79,94,31/08/25,505674.74
5317,353,18,908,101,70,31/08/25,144299.36
5318,131,18,427,86,47,31/08/25,73315.9
5319,190,18,1277,84,107,31/08/25,578570.39
5320,137,18,1427,184,20,31/08/25,44750.72
5321,4,18,869,188,144,31/08/25,44049.61
5322,210,18,836,260,58,31/08/25,282885.68
5323,374,18,680,268,62,31/08/25,46960.8
5324,238,18,834,187,24,31/08/25,16396.44
5325,259,18,1357,220,29,31/08/25,26393.65
5326,24,18,1278,94,138,31/08/25,157743.54
5327,344,18,1309,139,41,31/08/25,46063.71
5328,87,18,1258,97,94,31/08/25,243561.38
5329,249,18,1372,56,96,31/08/25,320362
5330,70,18,965,275,94,31/08/25,413724.45
5331,253,18,559,236,146,31/08/25,270013.77
5332,294,18,676,133,147,31/08/25,182864.76
5333,400,18,1302,242,93,31/08/25,501100.74
5334,348,18,1128,279,125,31/08/25,516082.56
5335,268,18,1241,263,136,31/08/25,336459.92
5336,304,18,308,74,137,31/08/25,91750.12
5337,308,18,1296,227,71,31/08/25,532500.48
5338,73,18,865,166,131,31/08/25,38717.4
5339,285,18,543,256,136,31/08/25,269604.93
5340,283,18,748,176,84,31/08/25,261291.36
5341,337,18,57,256,75,31/08/25,28084.47
5342,396,18,806,175,32,31/08/25,24115.52
5343,69,18,479,183,103,31/08/25,81219.24
5344,272,18,1193,295,69,31/08/25,369818.07
5345,237,18,1058,217,65,31/08/25,395692
5346,35,18,1099,232,52,31/08/25,318731.98
5347,277,18,65,186,137,31/08/25,21693.75
5348,159,18,1255,259,88,31/08/25,343079.35
5349,25,18,1105,66,43,31/08/25,88024.3
5350,386,18,1086,168,38,31/08/25,394402.62
5351,236,18,1474,225,30,31/08/25,182820.22
5352,299,18,290,216,103,31/08/25,24032.3
5353,270,18,1477,77,80,31/08/25,82268.9
5354,300,18,41,222,103,31/08/25,17632.05
5355,343,18,227,264,47,31/08/25,64536.1
5356,79,18,1267,176,103,31/08/25,163189.6
5357,301,18,829,133,118,31/08/25,136196.41
5358,291,18,765,248,50,31/08/25,163197.45
5359,392,18,110,210,91,31/08/25,48879.6
5360,223,18,141,90,126,31/08/25,29595.9
5361,111,18,887,274,134,31/08/25,124375.14
5362,145,18,439,192,31,31/08/25,11831.05
5363,345,18,457,284,99,31/08/25,20144.56
5364,373,18,21,55,142,31/08/25,6700.68
5365,250,18,889,284,78,31/08/25,283146.5
5366,91,18,628,85,44,31/08/25,194523
5367,60,18,27,184,39,31/08/25,6416.82
5368,102,18,286,95,136,31/08/25,95589.78
5369,189,18,454,215,135,31/08/25,63201.34
5370,54,18,1238,256,82,31/08/25,179448.1
5371,375,18,425,106,69,31/08/25,80618.25
5372,329,18,267,290,118,31/08/25,128301.51
5373,15,18,1436,113,28,31/08/25,297467.4
5374,124,18,148,99,108,31/08/25,45063.04
5375,40,18,1076,114,100,31/08/25,308898.08
5376,389,18,696,260,51,31/08/25,66481.92
5377,12,18,1227,220,113,31/08/25,358762.53
5378,248,18,893,95,62,31/08/25,365379.88
5379,113,18,644,275,142,31/08/25,246819.44
5380,82,18,1257,96,143,31/08/25,162228.42
5381,234,18,318,178,57,31/08/25,143459.34
5382,133,18,1168,165,71,31/08/25,314589.12
5383,44,18,1287,198,90,31/08/25,359034.39
5384,121,18,1030,137,117,31/08/25,166334.7
5385,314,18,167,101,103,31/08/25,39029.57
5386,118,18,1107,80,38,31/08/25,47390.67
5387,62,18,16,168,149,31/08/25,6613.44
5388,64,18,1486,70,122,31/08/25,28664.94
5389,313,18,613,296,92,31/08/25,93746.09
5390,122,18,1207,82,101,31/08/25,50356.04
5391,2,18,513,158,58,31/08/25,210058.11
5392,176,18,1262,176,70,31/08/25,247654.88
5393,311,18,99,88,85,31/08/25,13481.82
5394,148,18,173,215,145,31/08/25,17230.8
5395,295,18,107,227,39,31/08/25,6677.87
5396,6,18,1350,171,56,31/08/25,396009
5397,229,18,1114,112,42,31/08/25,297504.84
5398,104,18,184,229,146,31/08/25,33125.52
5399,307,18,82,278,130,31/08/25,36831.12
5400,184,18,1005,59,71,31/08/25,108168.15
5401,125,18,179,86,149,31/08/25,22845.77
5402,244,18,529,158,32,31/08/25,116464.64
5403,209,18,317,125,65,31/08/25,29588.78
5404,120,18,281,192,43,31/08/25,106344.45
5405,68,18,1140,277,103,31/08/25,165311.4
5406,397,18,561,274,127,31/08/25,127240.41
5407,382,18,1207,299,53,31/08/25,257489.31
5408,323,18,1112,199,140,31/08/25,60681.84
5409,286,18,1077,218,34,31/08/25,118965.42
5410,342,18,999,118,37,31/08/25,188471.34
5411,230,18,1231,189,62,31/08/25,565558.33
5412,27,18,984,271,147,31/08/25,7793.28
5413,302,18,619,153,37,31/08/25,71482.12
5414,290,18,724,110,146,31/08/25,182657.96
5415,346,18,399,111,123,31/08/25,189477.12
5416,224,18,263,215,141,31/08/25,21155.72
5417,327,18,1250,247,125,31/08/25,217100
5418,354,18,1154,227,150,31/08/25,159667.44
5419,265,18,1243,129,35,31/08/25,108886.8
5420,28,18,910,57,65,31/08/25,103385.1
5421,227,18,1052,233,106,31/08/25,76859.12
5422,284,18,539,206,63,31/08/25,26529.58
5423,132,18,1327,247,139,31/08/25,294129.55
5424,154,18,1041,91,138,31/08/25,39849.48
5425,252,18,1373,192,63,31/08/25,529469.99
5426,207,18,819,249,75,31/08/25,120483.09
5427,66,18,646,123,131,31/08/25,228800.28
5428,361,18,570,111,92,31/08/25,51716.1
5429,240,18,1056,143,89,31/08/25,208940.16
5430,76,18,1063,144,124,31/08/25,133810.44
5431,169,18,630,64,137,31/08/25,25905.6
5432,174,18,1227,168,44,31/08/25,36834.54
5433,364,18,531,168,20,31/08/25,19434.6
5434,266,18,1120,57,54,31/08/25,81289.6
5435,48,18,1354,80,20,31/08/25,588841.06
5436,178,18,463,200,53,31/08/25,11542.59
5437,398,18,238,97,50,31/08/25,49768.18
5438,358,18,923,56,146,31/08/25,276023.15
5439,341,18,521,270,71,31/08/25,220211.07
5440,117,18,782,194,30,31/08/25,98094.08
5441,19,18,435,175,52,31/08/25,33903.9
5442,180,18,1143,90,134,31/08/25,324211.95
5443,269,18,490,245,79,31/08/25,30149.7
5444,273,18,544,129,83,31/08/25,147799.36
5445,86,18,1299,219,115,31/08/25,241691.94
5446,36,18,157,234,24,31/08/25,54967.27
5447,109,18,343,160,72,31/08/25,72997.26
5448,195,18,759,260,116,31/08/25,323538.93
5449,147,18,353,231,123,31/08/25,156544.91
5450,214,18,1151,194,135,31/08/25,177679.87
5451,251,18,628,170,27,31/08/25,127735.2
5452,51,18,769,56,53,31/08/25,148640.01
5453,289,18,1230,103,33,31/08/25,244671.6
5454,14,18,620,73,35,31/08/25,135463.8
5455,116,18,858,228,32,31/08/25,176310.42
5456,130,18,756,97,64,31/08/25,377992.44
5457,264,18,711,216,20,31/08/25,213463.53
5458,263,18,76,243,38,31/08/25,5418.8
5459,93,18,610,244,137,31/08/25,196145.5
5460,267,18,422,177,96,31/08/25,150451.44
5461,339,18,1419,187,42,31/08/25,173955.21
5462,142,18,895,296,125,31/08/25,276850.35
5463,153,18,246,72,67,31/08/25,63709.08
5464,379,18,723,187,114,31/08/25,356091.96
5465,219,18,531,272,115,31/08/25,101792.7
5466,63,18,1464,263,86,31/08/25,327657.84
5467,370,18,488,194,122,31/08/25,208058.8
5468,261,18,967,284,48,31/08/25,223850.83
5469,45,18,227,288,149,31/08/25,29382.88
5470,316,18,1415,115,92,31/08/25,317667.5
5471,32,18,383,53,66,31/08/25,125172.06
5472,20,18,1037,297,23,31/08/25,362638.9
5473,143,18,876,253,54,31/08/25,240304.32
5474,78,18,529,113,114,31/08/25,238631.9
5475,347,18,506,282,114,31/08/25,22157.74
5476,254,18,700,102,77,31/08/25,133133
5477,220,18,158,235,86,31/08/25,17127.2
5478,369,18,1498,218,137,31/08/25,270943.26
5479,179,18,1291,256,126,31/08/25,601644.73
5480,239,18,503,60,118,31/08/25,194771.66
5481,335,18,1344,67,61,31/08/25,439797.12
5482,138,18,146,278,66,31/08/25,61376.94
5483,363,18,1369,178,63,31/08/25,76171.16
5484,163,18,874,269,117,31/08/25,228192.66
5485,173,18,420,108,71,31/08/25,184858.8
5486,293,18,97,174,85,31/08/25,34182.8
5487,170,18,1210,173,57,31/08/25,522042.4
5488,7,18,794,196,65,31/08/25,44368.72
5489,95,18,546,212,126,31/08/25,148735.86
5490,390,18,378,293,139,31/08/25,167692.14
5491,303,18,669,274,143,31/08/25,186503.82
5492,92,18,1398,291,34,31/08/25,261188.34
5493,101,18,1480,229,69,31/08/25,338209.6
5494,279,18,1094,220,29,31/08/25,59393.26
5495,385,18,41,200,131,31/08/25,463.71
5496,177,18,628,223,22,31/08/25,125587.44
5497,61,18,503,209,91,31/08/25,167488.94
5498,167,18,212,98,132,31/08/25,9584.52
5499,11,18,1185,163,136,31/08/25,211901.7
5500,89,18,580,88,56,31/08/25,90282.8
5501,357,18,1434,54,57,31/08/25,268631.22
5502,321,18,461,134,127,31/08/25,126562.94
5503,16,18,1093,230,52,31/08/25,313374.03
5504,340,18,916,159,38,31/08/25,44316.08
5505,336,18,719,298,21,31/08/25,342294.33
5506,221,18,1265,194,144,31/08/25,384787.7
5507,197,18,1050,87,143,31/08/25,273063
5508,13,18,1052,76,96,31/08/25,473663
5509,325,18,1275,212,55,31/08/25,448519.5
5510,378,18,1172,184,32,31/08/25,583761.48
5511,271,18,1046,248,59,31/08/25,453252.72
5512,156,18,892,263,99,31/08/25,428570.32
5513,115,18,1307,268,113,31/08/25,303982.06
5514,262,18,448,294,53,31/08/25,27569.92
5515,43,18,91,210,117,31/08/25,36172.5
5516,216,18,1289,211,30,31/08/25,272082.12
5517,255,18,1346,251,133,31/08/25,84057.7
5518,231,18,187,144,36,31/08/25,35466.42
5519,155,18,200,167,92,31/08/25,37830
