OrderID,CustomerID,OrderDate,RequiredDate,ShippedDate,OrderStatus,OrderValue,Priority,SalesRepID
22922,671,08/05/23,22/05/23,,Cancelled,13884.63,Low,58
22923,1081,28/11/23,01/12/23,02/12/23,Shipped,17268.27,Low,67
22924,1003,19/11/24,09/12/24,,Processing,31603.02,High,19
22925,454,01/02/23,20/02/23,07/02/23,Delivered,2505.88,Medium,10
22926,155,01/02/24,21/02/24,02/02/24,Delivered,16585.17,Medium,5
22927,1111,09/09/23,09/10/23,10/09/23,Shipped,32694.75,Medium,45
22928,24,03/05/22,15/05/22,06/05/22,Delivered,7295.83,High,48
22929,994,12/10/23,06/11/23,,Processing,4664.37,Medium,97
22930,1057,03/07/22,12/07/22,06/07/22,Shipped,28993.48,High,63
22931,452,10/02/22,10/03/22,11/02/22,Delivered,7169.75,Low,72
22932,1018,05/08/24,08/08/24,11/08/24,Delivered,10699.89,Medium,13
22933,549,14/09/24,30/09/24,21/09/24,Shipped,13932.08,High,62
22934,46,12/05/22,22/05/22,,Processing,6980.04,Low,99
22935,374,13/08/22,29/08/22,,Processing,7232.19,Low,32
22936,758,16/03/23,21/03/23,21/03/23,Delivered,23408.46,Medium,26
22937,509,25/07/24,02/08/24,29/07/24,Delivered,7620.84,Low,51
22938,408,09/03/24,14/03/24,,Processing,9598.51,Medium,4
22939,911,15/09/23,08/10/23,18/09/23,Delivered,1409.08,Low,52
22940,103,19/03/24,24/03/24,26/03/24,Shipped,6597.01,Low,90
22941,947,19/05/23,16/06/23,,Pending,22759.08,Low,22
22942,497,06/11/22,19/11/22,10/11/22,Delivered,6667.03,Low,16
22943,1092,05/08/23,03/09/23,,Pending,2082.58,Medium,92
22944,1026,04/01/24,16/01/24,11/01/24,Delivered,3357.51,Medium,100
22945,355,11/07/22,22/07/22,,Processing,1331.75,High,91
22946,1068,19/02/22,12/03/22,20/02/22,Delivered,1460.07,Low,56
22947,455,28/06/23,03/07/23,01/07/23,Shipped,9053.76,Low,77
22948,438,26/04/22,08/05/22,30/04/22,Delivered,11019.69,Medium,75
22949,1101,27/05/23,05/06/23,,Processing,8838.68,Low,63
22950,274,18/10/22,28/10/22,20/10/22,Delivered,3726.19,Medium,33
22951,599,06/06/24,13/06/24,12/06/24,Shipped,6607.63,Medium,75
22952,412,29/07/23,31/07/23,03/08/23,Shipped,11432.45,Medium,33
22953,1198,01/12/23,06/12/23,05/12/23,Delivered,1575.31,High,100
22954,454,27/07/22,02/08/22,31/07/22,Delivered,3686.44,Low,40
22955,1149,16/08/23,25/08/23,19/08/23,Delivered,12145.82,High,27
22956,229,27/08/23,28/08/23,30/08/23,Delivered,10438.08,Low,3
22957,632,11/03/24,08/04/24,14/03/24,Delivered,1953.71,Low,44
22958,1086,21/06/23,12/07/23,,Processing,6841.03,Low,79
22959,144,28/06/23,11/07/23,29/06/23,Shipped,19210.93,High,77
22960,929,13/07/23,21/07/23,19/07/23,Shipped,18420.28,Low,63
22961,1129,30/10/24,25/11/24,01/11/24,Delivered,2401.67,Medium,50
22962,889,05/11/22,21/11/22,08/11/22,Delivered,3243.61,Low,52
22963,1101,09/05/23,02/06/23,,Processing,30702.69,Medium,4
22964,1007,19/09/22,15/10/22,,Processing,18516.12,Low,25
22965,941,03/08/24,13/08/24,06/08/24,Delivered,18771.89,Medium,16
22966,215,04/11/23,05/11/23,08/11/23,Delivered,27577.81,Medium,59
22967,837,14/11/23,01/12/23,15/11/23,Delivered,22737.76,Low,46
22968,77,13/01/24,24/01/24,20/01/24,Shipped,21673.38,Low,23
22969,622,31/12/22,14/01/23,,Cancelled,15113.2,Medium,61
22970,414,26/08/23,31/08/23,28/08/23,Delivered,14373.73,Low,10
22971,845,25/08/22,03/09/22,,Processing,22792.01,High,88
22972,316,15/09/22,25/09/22,22/09/22,Delivered,27797.72,Low,6
22973,914,28/02/23,05/03/23,01/03/23,Delivered,7134.18,Low,51
22974,1175,26/09/23,08/10/23,30/09/23,Shipped,4494.01,Low,56
22975,933,30/05/23,12/06/23,06/06/23,Delivered,10302.55,Medium,45
22976,424,16/05/22,02/06/22,17/05/22,Delivered,3523.18,Low,39
22977,607,19/01/23,27/01/23,26/01/23,Delivered,6025.3,Low,89
22978,950,26/04/24,05/05/24,,Processing,10065.57,Low,57
22979,779,11/07/24,07/08/24,17/07/24,Delivered,337.37,Medium,96
22980,475,01/11/23,07/11/23,,Processing,12510.64,Low,51
22981,1166,09/03/22,01/04/22,15/03/22,Delivered,8790.19,Low,50
22982,508,21/02/23,07/03/23,27/02/23,Delivered,13968.14,High,58
22983,246,06/10/22,24/10/22,10/10/22,Delivered,11988.16,Medium,24
22984,535,03/12/23,04/12/23,10/12/23,Delivered,6972.89,Low,46
22985,1018,15/05/22,04/06/22,19/05/22,Shipped,12329.87,Low,100
22986,518,22/02/23,08/03/23,26/02/23,Delivered,19767.33,Medium,8
22987,714,22/06/23,01/07/23,,Pending,13563.72,Medium,4
22988,342,25/09/23,08/10/23,02/10/23,Shipped,49837.56,High,45
22989,255,15/09/23,12/10/23,16/09/23,Shipped,13284.33,Medium,12
22990,765,19/11/24,01/12/24,,Processing,2468.99,Medium,55
22991,364,22/09/23,03/10/23,29/09/23,Shipped,25399.95,Low,79
22992,933,19/08/22,16/09/22,21/08/22,Delivered,26909.53,Medium,86
22993,255,19/09/22,07/10/22,,Cancelled,17073.62,Medium,81
22994,295,11/02/22,18/02/22,15/02/22,Delivered,21843.97,High,34
22995,23,18/11/23,10/12/23,23/11/23,Delivered,2212.65,Medium,99
22996,888,26/09/22,19/10/22,29/09/22,Delivered,1132.77,High,62
22997,449,31/08/23,16/09/23,05/09/23,Delivered,15780.24,Medium,26
22998,485,02/09/23,20/09/23,,Processing,12943.44,Medium,75
22999,111,13/02/22,24/02/22,20/02/22,Shipped,13413.62,Low,20
23000,1148,04/12/23,25/12/23,08/12/23,Delivered,21784.9,Medium,50
23001,790,04/08/23,26/08/23,06/08/23,Delivered,21049.59,Medium,26
23002,222,19/07/23,16/08/23,,Processing,5500.56,Low,34
23003,468,19/03/24,18/04/24,20/03/24,Shipped,30473.38,Low,41
23004,396,07/05/24,31/05/24,08/05/24,Delivered,12568.5,High,89
23005,924,14/02/23,13/03/23,,Processing,26893.73,Low,68
23006,167,15/09/22,13/10/22,18/09/22,Delivered,12722.31,Medium,39
23007,146,12/07/24,08/08/24,,Processing,24441.69,Low,23
23008,137,14/07/22,15/07/22,21/07/22,Delivered,18799.45,Low,10
23009,50,26/01/24,20/02/24,31/01/24,Delivered,19973.47,Medium,50
23010,997,28/02/22,16/03/22,,Cancelled,6788.85,Medium,30
23011,856,18/10/23,15/11/23,,Pending,6827.73,Low,70
23012,483,31/10/22,11/11/22,02/11/22,Delivered,2110.27,Low,59
23013,636,25/08/23,24/09/23,,Pending,28385.72,Low,60
23014,237,22/06/23,06/07/23,23/06/23,Delivered,14278.68,Medium,43
23015,1089,10/06/23,21/06/23,,Processing,12590.62,Medium,94
23016,979,16/05/22,26/05/22,21/05/22,Delivered,23317.87,High,99
23017,622,23/07/22,30/07/22,28/07/22,Delivered,3403.07,High,2
23018,1064,22/06/22,23/06/22,,Cancelled,5416.73,Medium,15
23019,128,10/10/23,13/10/23,17/10/23,Delivered,8214.47,Low,46
23020,187,29/12/23,26/01/24,31/12/23,Delivered,11312.04,Low,22
23021,981,04/08/22,13/08/22,05/08/22,Delivered,626.82,Low,55
23022,987,27/03/24,20/04/24,31/03/24,Shipped,11651.92,Low,67
23023,208,14/05/22,27/05/22,20/05/22,Delivered,7081.54,Low,79
23024,781,10/09/22,28/09/22,14/09/22,Delivered,14992.95,Low,38
23025,499,02/12/24,14/12/24,04/12/24,Delivered,12756.1,Low,67
23026,465,26/05/24,02/06/24,30/05/24,Shipped,1930.12,Critical,27
23027,899,31/05/22,04/06/22,01/06/22,Shipped,6072.93,Low,81
23028,897,31/08/22,27/09/22,03/09/22,Delivered,33026.5,Medium,52
23029,396,28/04/23,29/04/23,,Cancelled,1497.55,Medium,12
23030,909,19/05/23,21/05/23,23/05/23,Delivered,222.16,Medium,59
23031,753,18/04/23,25/04/23,24/04/23,Delivered,20093.91,Medium,32
23032,839,18/09/24,26/09/24,23/09/24,Shipped,11189.98,Medium,34
23033,633,09/01/22,12/01/22,12/01/22,Shipped,29857.88,Medium,12
23034,757,25/09/22,01/10/22,29/09/22,Shipped,17266.93,Low,62
23035,1165,14/12/23,10/01/24,21/12/23,Delivered,13720.61,Low,69
23036,29,21/01/24,08/02/24,,Pending,24044.06,Low,23
23037,287,07/06/24,22/06/24,,Processing,9876.36,Low,8
23038,404,27/04/23,17/05/23,02/05/23,Delivered,8702.32,Medium,43
23039,148,04/07/24,10/07/24,07/07/24,Delivered,13618.61,Medium,20
23040,1087,07/12/23,08/12/23,12/12/23,Delivered,10119.52,Low,59
23041,698,02/03/22,29/03/22,05/03/22,Delivered,33231.86,Critical,40
23042,820,23/12/22,22/01/23,,Processing,29088.97,Medium,64
23043,116,13/06/23,11/07/23,,Pending,9435.86,Low,2
23044,725,24/12/23,03/01/24,28/12/23,Shipped,15604.81,High,88
23045,89,04/03/24,22/03/24,08/03/24,Delivered,31687.77,Medium,13
23046,1063,05/05/24,10/05/24,12/05/24,Delivered,2186.88,Medium,3
23047,67,08/09/23,26/09/23,12/09/23,Shipped,1232.95,High,25
23048,247,18/05/23,27/05/23,19/05/23,Delivered,3485.35,Medium,51
23049,858,12/08/22,19/08/22,17/08/22,Delivered,14744.72,High,10
23050,19,28/09/24,30/09/24,29/09/24,Delivered,13217.32,Low,68
23051,212,03/01/24,10/01/24,04/01/24,Delivered,22245.44,Low,48
23052,703,20/08/22,27/08/22,,Cancelled,23944.7,Medium,97
23053,283,03/12/23,02/01/24,,Processing,29426.53,Medium,58
23054,93,15/08/22,02/09/22,16/08/22,Shipped,28988.98,Medium,94
23055,77,29/09/22,10/10/22,03/10/22,Shipped,7796.93,Low,66
23056,836,09/10/24,27/10/24,,Processing,12574.48,Low,25
23057,591,25/03/22,20/04/22,30/03/22,Shipped,20901.39,High,11
23058,288,26/01/24,15/02/24,30/01/24,Shipped,23053.17,Low,70
23059,217,26/06/23,06/07/23,03/07/23,Delivered,27794.68,High,77
23060,899,04/02/22,13/02/22,07/02/22,Delivered,5050.77,Low,37
23061,60,06/10/23,19/10/23,11/10/23,Delivered,18121.51,Low,93
23062,1187,12/09/24,24/09/24,16/09/24,Delivered,17339.05,High,22
23063,130,19/05/23,27/05/23,21/05/23,Delivered,16847.51,Low,99
23064,406,24/02/22,14/03/22,,Pending,18766.48,Critical,74
23065,851,25/10/22,05/11/22,29/10/22,Delivered,10798.63,Low,91
23066,706,07/02/22,25/02/22,,Pending,13806.41,Medium,26
23067,476,12/05/24,29/05/24,,Cancelled,6920.66,Medium,25
23068,769,21/02/23,04/03/23,,Processing,18478.15,Medium,17
23069,548,08/02/24,02/03/24,,Processing,46356.3,High,15
23070,170,13/02/23,05/03/23,16/02/23,Shipped,7015.9,Medium,60
23071,1137,06/12/23,04/01/24,,Processing,11870.37,Low,52
23072,1114,22/12/24,30/12/24,23/12/24,Delivered,46347.48,High,84
23073,949,24/07/22,12/08/22,26/07/22,Shipped,2926.81,Medium,67
23074,1146,01/11/23,14/11/23,06/11/23,Delivered,13561.05,High,83
23075,1050,04/08/22,16/08/22,08/08/22,Delivered,2322.8,Low,61
23076,1165,24/09/23,18/10/23,01/10/23,Delivered,97.92,High,50
23077,931,22/03/23,20/04/23,28/03/23,Delivered,17879.25,Medium,90
23078,953,18/02/23,25/02/23,,Cancelled,13165.56,Low,89
23079,743,24/06/24,14/07/24,30/06/24,Delivered,13641.46,High,50
23080,1067,20/05/23,07/06/23,,Processing,13974.2,Critical,5
23081,661,06/01/22,30/01/22,11/01/22,Shipped,619.26,Low,95
23082,836,25/07/23,17/08/23,30/07/23,Shipped,13523.27,Low,56
23083,243,12/12/22,24/12/22,14/12/22,Delivered,8177.18,Medium,49
23084,448,19/01/22,16/02/22,,Processing,13483.79,High,89
23085,623,20/09/23,11/10/23,,Processing,32741.66,High,68
23086,776,26/10/22,11/11/22,31/10/22,Shipped,780.93,Medium,96
23087,1068,27/04/24,06/05/24,04/05/24,Shipped,9301.58,Medium,4
23088,676,27/09/23,01/10/23,28/09/23,Delivered,12875.52,Critical,15
23089,1036,29/09/24,20/10/24,30/09/24,Shipped,45509.87,Medium,37
23090,769,19/10/22,14/11/22,21/10/22,Delivered,32746.68,Critical,39
23091,10,27/04/22,01/05/22,03/05/22,Delivered,37556.28,Low,21
23092,104,10/05/24,15/05/24,17/05/24,Delivered,32760.06,Low,47
23093,660,15/03/22,02/04/22,17/03/22,Delivered,35660.69,High,75
23094,662,25/11/22,22/12/22,,Cancelled,33945.88,Medium,82
23095,1133,28/07/24,13/08/24,04/08/24,Delivered,19860.54,Medium,67
23096,1092,03/05/24,04/05/24,09/05/24,Delivered,30722.36,Low,29
23097,771,12/10/23,24/10/23,14/10/23,Delivered,15445.87,Low,23
23098,917,13/10/22,06/11/22,,Pending,16712.25,Medium,32
23099,1104,31/07/22,30/08/22,06/08/22,Delivered,19253.26,Medium,24
23100,34,01/11/22,16/11/22,05/11/22,Delivered,7783.8,High,56
23101,934,03/10/23,26/10/23,09/10/23,Shipped,7242.79,Low,5
23102,750,06/05/22,19/05/22,08/05/22,Delivered,16560.2,High,1
23103,165,14/11/24,14/12/24,19/11/24,Delivered,6236.09,Low,86
23104,344,27/04/22,13/05/22,03/05/22,Delivered,2505.86,Medium,52
23105,193,29/07/23,02/08/23,,Pending,29878.56,Low,80
23106,1104,19/03/22,11/04/22,,Cancelled,13027.79,Low,91
23107,668,21/08/23,23/08/23,26/08/23,Shipped,7960.31,Medium,56
23108,124,03/12/23,26/12/23,,Processing,19330.86,Low,49
23109,487,01/04/23,22/04/23,06/04/23,Shipped,25074.45,Low,93
23110,284,05/09/24,11/09/24,07/09/24,Delivered,20940.34,Medium,95
23111,1005,13/11/23,20/11/23,17/11/23,Shipped,11224.51,Low,89
23112,492,05/05/22,04/06/22,,Pending,4663.25,Low,52
23113,524,16/11/24,09/12/24,19/11/24,Delivered,4263.36,Low,93
23114,1153,15/04/24,17/04/24,16/04/24,Delivered,11066.27,High,94
23115,245,02/08/24,18/08/24,04/08/24,Shipped,4751.9,Low,9
23116,349,04/10/23,07/10/23,11/10/23,Delivered,6697.11,High,3
23117,291,09/02/23,09/03/23,15/02/23,Delivered,43205.12,Medium,60
23118,365,29/11/24,05/12/24,,Cancelled,34109.49,High,15
23119,138,18/12/22,31/12/22,20/12/22,Delivered,3284.6,Medium,63
23120,196,02/08/23,12/08/23,,Processing,151.97,Medium,80
23121,457,22/05/24,11/06/24,29/05/24,Shipped,1649.61,Low,71
23122,263,30/08/24,18/09/24,,Processing,11805.51,Low,85
23123,459,26/03/22,10/04/22,28/03/22,Delivered,13682.81,Medium,36
23124,33,08/04/22,08/05/22,15/04/22,Shipped,29851.72,High,78
23125,1104,24/02/24,18/03/24,27/02/24,Delivered,7661.56,Medium,51
23126,596,11/02/22,19/02/22,14/02/22,Shipped,24760.47,High,56
23127,512,26/07/22,14/08/22,28/07/22,Delivered,5966.81,High,18
23128,880,17/05/23,30/05/23,,Processing,4439.17,Low,18
23129,312,10/03/23,19/03/23,,Processing,16200.99,Low,75
23130,870,06/12/23,30/12/23,11/12/23,Shipped,15419.12,High,49
23131,36,11/08/24,07/09/24,13/08/24,Delivered,31860.2,Low,58
23132,789,05/07/24,14/07/24,07/07/24,Delivered,1033.59,Low,55
23133,1028,10/11/22,17/11/22,12/11/22,Shipped,8713.97,Medium,81
23134,358,18/10/24,07/11/24,19/10/24,Delivered,32608.74,Medium,19
23135,20,23/01/24,09/02/24,24/01/24,Shipped,1611.92,Low,24
23136,968,25/02/23,24/03/23,27/02/23,Delivered,14168.44,Critical,8
23137,840,27/11/22,18/12/22,04/12/22,Shipped,7449.05,Medium,3
23138,401,27/10/24,16/11/24,03/11/24,Shipped,13943.64,Low,10
23139,939,21/09/24,01/10/24,22/09/24,Delivered,25792.94,Medium,86
23140,510,07/11/22,15/11/22,13/11/22,Delivered,21577.64,Medium,50
23141,480,19/12/24,23/12/24,21/12/24,Delivered,39525.67,Low,76
23142,1122,04/01/22,11/01/22,06/01/22,Delivered,6653.35,Critical,12
23143,527,14/07/22,01/08/22,19/07/22,Delivered,6620.4,Low,44
23144,573,16/05/22,06/06/22,,Cancelled,2146.82,Low,86
23145,905,10/09/22,01/10/22,15/09/22,Delivered,24937.25,Low,45
23146,167,16/02/24,14/03/24,,Processing,18245.62,Low,89
23147,690,18/05/24,13/06/24,24/05/24,Delivered,4121.13,Medium,21
23148,1086,14/11/23,22/11/23,21/11/23,Delivered,21807.58,Medium,88
23149,1178,01/02/24,12/02/24,06/02/24,Delivered,4390.88,High,57
23150,44,07/06/22,12/06/22,10/06/22,Delivered,20756.31,Low,99
23151,784,01/10/22,30/10/22,,Processing,6165.54,Medium,59
23152,156,08/11/22,01/12/22,,Pending,18480.43,High,29
23153,451,21/06/23,26/06/23,23/06/23,Shipped,1421.91,Medium,58
23154,33,30/07/24,26/08/24,,Processing,15075.33,Medium,75
23155,488,02/04/24,03/04/24,,Pending,16019.84,High,14
23156,633,27/09/22,05/10/22,,Cancelled,7144.08,Low,51
23157,466,20/11/22,30/11/22,23/11/22,Shipped,8465.04,Medium,78
23158,172,30/10/22,31/10/22,05/11/22,Delivered,15520.74,Low,43
23159,465,24/02/23,18/03/23,03/03/23,Delivered,14147.38,Low,29
23160,687,09/03/22,28/03/22,,Pending,25590.3,Medium,72
23161,388,08/11/24,16/11/24,,Processing,38438.8,Medium,89
23162,868,15/11/23,20/11/23,,Processing,17677.53,High,47
23163,27,08/01/23,10/01/23,15/01/23,Delivered,25340.96,Medium,16
23164,1081,11/10/24,17/10/24,,Processing,21351.41,Low,10
23165,1093,02/06/23,19/06/23,05/06/23,Delivered,2164.6,Low,79
23166,794,24/02/22,04/03/22,02/03/22,Shipped,31556.44,Medium,39
23167,128,26/12/23,06/01/24,31/12/23,Shipped,26775.63,High,32
23168,107,02/04/23,30/04/23,09/04/23,Delivered,16329.18,Medium,98
23169,954,21/05/24,23/05/24,25/05/24,Delivered,15147.83,High,74
23170,140,01/10/22,20/10/22,,Processing,10323.13,Low,84
23171,582,17/09/23,16/10/23,19/09/23,Delivered,59582.27,Medium,53
23172,81,23/07/24,10/08/24,29/07/24,Shipped,4331.85,Low,49
23173,57,26/03/22,16/04/22,02/04/22,Delivered,28858.27,Medium,50
23174,811,29/04/23,11/05/23,,Processing,12718.65,Medium,9
23175,1010,25/12/24,30/12/24,26/12/24,Delivered,2413.45,High,40
23176,285,27/01/23,12/02/23,,Processing,10430.46,Low,53
23177,434,05/03/23,21/03/23,07/03/23,Delivered,28217.79,Critical,39
23178,890,05/01/23,02/02/23,06/01/23,Delivered,30176.06,Medium,70
23179,901,23/03/22,10/04/22,,Processing,6983.95,Medium,64
23180,694,24/11/23,29/11/23,28/11/23,Delivered,12453.83,High,82
23181,856,19/03/24,26/03/24,24/03/24,Delivered,8661.38,Medium,50
23182,996,21/03/24,08/04/24,26/03/24,Delivered,31588.39,High,91
23183,427,01/01/22,03/01/22,05/01/22,Delivered,24502.03,Low,94
23184,257,06/07/22,16/07/22,12/07/22,Delivered,35048.31,High,14
23185,1046,15/11/22,03/12/22,16/11/22,Delivered,3291.15,Medium,79
23186,223,27/04/22,19/05/22,29/04/22,Delivered,34194.66,Medium,51
23187,1035,06/01/23,05/02/23,,Processing,3820.14,Medium,18
23188,409,15/03/22,13/04/22,22/03/22,Delivered,4292.1,High,93
23189,1181,18/07/23,03/08/23,,Cancelled,6447.37,Medium,99
23190,762,18/09/24,07/10/24,,Cancelled,19950.23,Low,32
23191,274,05/01/23,28/01/23,08/01/23,Delivered,15883.44,Low,88
23192,60,05/10/22,26/10/22,,Processing,3720.03,High,43
23193,1030,27/06/24,11/07/24,01/07/24,Delivered,2288.49,Medium,3
23194,735,03/08/23,18/08/23,05/08/23,Shipped,4811.5,Medium,22
23195,650,10/11/24,23/11/24,14/11/24,Delivered,19290.58,Low,50
23196,1105,03/01/23,15/01/23,05/01/23,Shipped,3896.65,High,1
23197,79,14/05/22,26/05/22,16/05/22,Delivered,12556.08,Low,25
23198,19,28/08/22,10/09/22,29/08/22,Delivered,68794.72,Medium,3
23199,891,04/08/22,02/09/22,07/08/22,Shipped,21974.39,High,81
23200,681,06/03/23,05/04/23,07/03/23,Delivered,14049.68,Low,14
23201,200,11/03/24,12/03/24,12/03/24,Delivered,1607.79,High,73
23202,700,14/01/22,06/02/22,,Processing,19416.15,Medium,1
23203,1143,22/07/23,24/07/23,,Processing,25949.54,Low,96
23204,810,09/12/24,25/12/24,11/12/24,Shipped,2161.36,Medium,35
23205,858,17/10/23,14/11/23,,Processing,38775.28,Low,19
23206,856,05/10/24,20/10/24,06/10/24,Shipped,17474.02,Medium,59
23207,267,26/12/22,07/01/23,02/01/23,Delivered,18827.73,Low,2
23208,1175,18/04/23,30/04/23,,Cancelled,8170.95,Medium,32
23209,683,11/04/24,11/05/24,18/04/24,Delivered,28521.47,Medium,34
23210,757,16/12/22,19/12/22,,Processing,14774.84,Critical,64
23211,323,08/05/22,01/06/22,,Pending,11203.42,Medium,31
23212,533,10/12/23,29/12/23,14/12/23,Delivered,5770.23,High,24
23213,949,19/04/22,28/04/22,26/04/22,Shipped,14033.61,Medium,37
23214,667,13/02/23,18/02/23,19/02/23,Delivered,8739.41,Low,70
23215,197,03/06/23,22/06/23,,Processing,7466.06,Low,80
23216,1191,06/07/22,03/08/22,,Processing,32611.62,Low,91
23217,1008,07/03/22,18/03/22,12/03/22,Delivered,5526.43,High,97
23218,878,27/12/22,06/01/23,,Cancelled,31485.75,Medium,42
23219,1091,18/03/24,21/03/24,23/03/24,Shipped,7819.95,High,38
23220,767,29/11/22,13/12/22,05/12/22,Delivered,8762.24,Medium,49
23221,226,15/07/22,22/07/22,21/07/22,Shipped,376.72,High,51
23222,418,04/04/22,05/04/22,,Processing,1810.48,Low,24
23223,1135,03/10/23,24/10/23,08/10/23,Delivered,13038.83,Medium,66
23224,1096,08/05/22,27/05/22,11/05/22,Shipped,1879.21,Medium,74
23225,621,21/01/24,06/02/24,26/01/24,Delivered,10541.31,High,14
23226,1012,14/12/23,06/01/24,21/12/23,Shipped,2717.25,Low,17
23227,464,25/06/22,09/07/22,02/07/22,Delivered,26127.16,High,89
23228,274,01/10/23,24/10/23,04/10/23,Shipped,12969.91,Medium,67
23229,1029,28/10/23,15/11/23,30/10/23,Shipped,18914.06,Low,2
23230,1085,06/07/23,28/07/23,12/07/23,Delivered,21895.76,Low,21
23231,200,14/11/22,12/12/22,16/11/22,Delivered,26471.23,Low,40
23232,79,08/11/22,15/11/22,14/11/22,Shipped,19578.37,High,85
23233,306,02/04/24,07/04/24,05/04/24,Delivered,7270.13,Medium,6
23234,260,25/08/22,26/08/22,31/08/22,Delivered,664.18,Low,100
23235,1059,16/07/23,04/08/23,23/07/23,Delivered,33453.92,Low,80
23236,332,01/02/23,02/02/23,04/02/23,Delivered,28630.85,Medium,86
23237,1121,10/02/24,24/02/24,15/02/24,Shipped,31445.02,High,6
23238,1113,13/09/24,01/10/24,17/09/24,Delivered,4180.78,Medium,23
23239,648,29/09/23,28/10/23,,Pending,1521.41,High,31
23240,773,28/09/23,07/10/23,,Cancelled,3129.34,Medium,64
23241,1200,08/11/22,30/11/22,09/11/22,Delivered,1465.7,Low,57
23242,1033,04/07/22,02/08/22,10/07/22,Shipped,12196.8,Medium,96
23243,76,18/12/22,29/12/22,,Processing,12431.23,High,97
23244,145,07/01/22,21/01/22,,Processing,10493.58,Medium,50
23245,242,13/05/22,16/05/22,15/05/22,Shipped,26532.44,Low,84
23246,941,27/06/22,02/07/22,28/06/22,Delivered,12770.13,High,68
23247,1096,18/02/24,07/03/24,24/02/24,Delivered,10326.68,Low,92
23248,177,29/04/22,16/05/22,05/05/22,Shipped,12922.77,High,56
23249,804,27/11/22,18/12/22,29/11/22,Delivered,17004.59,Medium,55
23250,1041,17/02/22,19/03/22,21/02/22,Shipped,3205.39,High,61
23251,287,26/02/22,07/03/22,05/03/22,Shipped,11398.4,Medium,21
23252,467,14/09/24,13/10/24,16/09/24,Shipped,11806.95,Low,68
23253,589,10/12/23,09/01/24,17/12/23,Delivered,16980.08,Low,39
23254,141,08/02/24,18/02/24,12/02/24,Delivered,19401.19,Medium,12
23255,1164,23/04/23,08/05/23,,Cancelled,27953.66,Low,94
23256,619,08/12/24,02/01/25,11/12/24,Shipped,16553.71,Medium,77
23257,754,17/07/23,10/08/23,,Processing,29706.1,Low,96
23258,138,25/07/23,09/08/23,01/08/23,Delivered,12387.36,Medium,88
23259,904,18/03/23,14/04/23,19/03/23,Delivered,27522.14,Critical,100
23260,525,15/11/23,16/11/23,18/11/23,Delivered,7383.88,Low,83
23261,146,19/08/23,11/09/23,22/08/23,Delivered,28872.78,Medium,47
23262,791,27/01/24,26/02/24,29/01/24,Delivered,18218.43,High,16
23263,148,10/06/22,19/06/22,13/06/22,Delivered,11753.36,Medium,88
23264,1110,24/07/22,15/08/22,,Pending,11610.95,High,97
23265,470,25/05/24,01/06/24,26/05/24,Delivered,27389.57,Low,20
23266,1079,17/05/22,21/05/22,24/05/22,Shipped,3382.21,Low,15
23267,773,26/12/23,18/01/24,,Processing,10892.19,Medium,61
23268,82,16/05/23,11/06/23,,Processing,25679.81,High,39
23269,213,02/01/24,29/01/24,07/01/24,Delivered,33825.15,Low,47
23270,223,05/11/24,18/11/24,12/11/24,Shipped,19811.93,Low,2
23271,997,08/11/24,10/11/24,,Processing,17649.88,Low,17
23272,956,26/09/24,10/10/24,27/09/24,Delivered,25327.44,High,49
23273,721,08/12/22,25/12/22,14/12/22,Delivered,15595.67,High,10
23274,117,27/10/22,10/11/22,30/10/22,Delivered,6392.4,High,83
23275,590,01/12/23,28/12/23,05/12/23,Delivered,14230.87,Low,5
23276,690,16/05/22,14/06/22,17/05/22,Delivered,11436.04,High,71
23277,590,22/09/24,17/10/24,,Pending,8062.92,Low,38
23278,276,10/12/22,22/12/22,11/12/22,Shipped,18177.55,Low,65
23279,988,21/05/24,19/06/24,23/05/24,Shipped,29133.99,Low,18
23280,328,27/02/24,18/03/24,01/03/24,Delivered,16322.81,High,69
23281,155,05/09/23,25/09/23,10/09/23,Delivered,12058.75,Low,15
23282,866,28/01/22,25/02/22,,Pending,1768.27,Low,56
23283,582,15/04/22,11/05/22,22/04/22,Delivered,16720.02,Low,77
23284,553,28/07/22,13/08/22,30/07/22,Delivered,10867.89,Low,68
23285,505,21/07/23,14/08/23,,Pending,28728.06,Low,20
23286,659,24/08/24,04/09/24,31/08/24,Delivered,3530.12,Low,64
23287,1130,27/08/22,06/09/22,02/09/22,Shipped,11326.53,Low,47
23288,449,29/01/23,18/02/23,30/01/23,Delivered,25116.45,Medium,27
23289,721,26/06/24,26/07/24,30/06/24,Delivered,13743.47,Medium,75
23290,407,08/08/23,27/08/23,,Processing,11225.06,Medium,29
23291,1131,07/07/22,16/07/22,10/07/22,Delivered,3706.25,High,24
23292,1123,22/11/24,17/12/24,24/11/24,Delivered,32051.59,High,69
23293,1001,14/11/22,17/11/22,19/11/22,Shipped,12188.44,Low,15
23294,518,18/08/23,31/08/23,23/08/23,Delivered,23749.36,Low,50
23295,706,19/10/24,12/11/24,23/10/24,Delivered,11888.28,Critical,56
23296,279,01/12/24,19/12/24,08/12/24,Delivered,7109.74,Medium,97
23297,373,07/03/24,27/03/24,13/03/24,Delivered,8562.45,Low,40
23298,935,11/06/22,02/07/22,18/06/22,Delivered,37723.97,Low,53
23299,66,06/03/24,23/03/24,,Processing,9162.6,Medium,61
